message_id,date,emoji,reaction_type,count
10456,2024-05-24T20:16:37,❤,emoji,2648
10456,2024-05-24T20:16:37,👍,emoji,366
10456,2024-05-24T20:16:37,🙏,emoji,234
10456,2024-05-24T20:16:37,😢,emoji,39
10457,2024-05-24T20:56:47,😢,emoji,2492
10457,2024-05-24T20:56:47,❤,emoji,2112
10457,2024-05-24T20:56:47,🙏,emoji,549
10457,2024-05-24T20:56:47,👍,emoji,178
10458,2024-05-24T22:10:05,❤,emoji,2101
10458,2024-05-24T22:10:05,🙏,emoji,436
10458,2024-05-24T22:10:05,👍,emoji,112
10458,2024-05-24T22:10:05,😢,emoji,84
10459,2024-05-24T22:40:00,❤,emoji,3047
10459,2024-05-24T22:40:00,👍,emoji,425
10459,2024-05-24T22:40:00,🙏,emoji,278
10459,2024-05-24T22:40:00,😢,emoji,58
10460,2024-05-25T09:24:27,❤,emoji,3050
10460,2024-05-25T09:24:27,😢,emoji,1748
10460,2024-05-25T09:24:27,👍,emoji,270
10460,2024-05-25T09:24:27,🙏,emoji,191
10461,2024-05-25T11:22:15,😢,emoji,2376
10461,2024-05-25T11:22:15,❤,emoji,703
10461,2024-05-25T11:22:15,🙏,emoji,395
10461,2024-05-25T11:22:15,👍,emoji,142
10471,2024-05-25T12:50:47,❤,emoji,2913
10471,2024-05-25T12:50:47,👍,emoji,442
10471,2024-05-25T12:50:47,🙏,emoji,214
10471,2024-05-25T12:50:47,😢,emoji,57
10473,2024-05-25T17:12:24,😢,emoji,4109
10473,2024-05-25T17:12:24,🙏,emoji,667
10473,2024-05-25T17:12:24,❤,emoji,175
10473,2024-05-25T17:12:24,👍,emoji,123
10474,2024-05-25T17:32:15,😢,emoji,3362
10474,2024-05-25T17:32:15,🙏,emoji,826
10474,2024-05-25T17:32:15,❤,emoji,335
10474,2024-05-25T17:32:15,👍,emoji,114
10475,2024-05-25T18:41:17,😢,emoji,2200
10475,2024-05-25T18:41:17,❤,emoji,456
10475,2024-05-25T18:41:17,🙏,emoji,395
10475,2024-05-25T18:41:17,👍,emoji,85
10476,2024-05-25T21:57:22,😢,emoji,3943
10476,2024-05-25T21:57:22,🙏,emoji,945
10476,2024-05-25T21:57:22,❤,emoji,302
10476,2024-05-25T21:57:22,👍,emoji,163
10484,2024-05-26T09:57:04,🙏,emoji,4336
10484,2024-05-26T09:57:04,😢,emoji,1843
10484,2024-05-26T09:57:04,❤,emoji,1112
10484,2024-05-26T09:57:04,👍,emoji,418
10486,2024-05-26T15:59:31,😢,emoji,3309
10486,2024-05-26T15:59:31,❤,emoji,1556
10486,2024-05-26T15:59:31,🙏,emoji,525
10486,2024-05-26T15:59:31,👍,emoji,194
10487,2024-05-26T20:09:10,❤,emoji,2860
10487,2024-05-26T20:09:10,🙏,emoji,970
10487,2024-05-26T20:09:10,😢,emoji,346
10487,2024-05-26T20:09:10,👍,emoji,113
10488,2024-05-26T21:26:55,❤,emoji,2581
10488,2024-05-26T21:26:55,🙏,emoji,633
10488,2024-05-26T21:26:55,😢,emoji,127
10488,2024-05-26T21:26:55,👍,emoji,120
10489,2024-05-27T13:27:10,❤,emoji,3958
10489,2024-05-27T13:27:10,👍,emoji,575
10489,2024-05-27T13:27:10,🙏,emoji,296
10489,2024-05-27T13:27:10,😢,emoji,43
10490,2024-05-27T14:24:52,👍,emoji,2486
10490,2024-05-27T14:24:52,❤,emoji,1147
10490,2024-05-27T14:24:52,🙏,emoji,236
10490,2024-05-27T14:24:52,😢,emoji,34
10491,2024-05-27T15:44:16,❤,emoji,3237
10491,2024-05-27T15:44:16,👍,emoji,435
10491,2024-05-27T15:44:16,🙏,emoji,235
10491,2024-05-27T15:44:16,😢,emoji,42
10493,2024-05-27T17:29:33,❤,emoji,3151
10493,2024-05-27T17:29:33,👍,emoji,427
10493,2024-05-27T17:29:33,🙏,emoji,225
10493,2024-05-27T17:29:33,😢,emoji,43
10494,2024-05-27T18:46:24,❤,emoji,3330
10494,2024-05-27T18:46:24,👍,emoji,424
10494,2024-05-27T18:46:24,🙏,emoji,215
10494,2024-05-27T18:46:24,😢,emoji,37
10495,2024-05-27T19:56:35,❤,emoji,3556
10495,2024-05-27T19:56:35,👍,emoji,416
10495,2024-05-27T19:56:35,🙏,emoji,233
10495,2024-05-27T19:56:35,😢,emoji,42
10505,2024-05-27T20:50:29,❤,emoji,3757
10505,2024-05-27T20:50:29,👍,emoji,561
10505,2024-05-27T20:50:29,🙏,emoji,259
10505,2024-05-27T20:50:29,😢,emoji,54
10506,2024-05-28T12:06:39,❤,emoji,2827
10506,2024-05-28T12:06:39,👍,emoji,389
10506,2024-05-28T12:06:39,🙏,emoji,191
10506,2024-05-28T12:06:39,😢,emoji,28
10507,2024-05-28T12:11:07,❤,emoji,2565
10507,2024-05-28T12:11:07,👍,emoji,345
10507,2024-05-28T12:11:07,🙏,emoji,193
10507,2024-05-28T12:11:07,😢,emoji,27
10509,2024-05-28T13:50:15,❤,emoji,3051
10509,2024-05-28T13:50:15,👍,emoji,411
10509,2024-05-28T13:50:15,🙏,emoji,225
10509,2024-05-28T13:50:15,😢,emoji,36
10510,2024-05-28T17:20:26,😢,emoji,3236
10510,2024-05-28T17:20:26,❤,emoji,394
10510,2024-05-28T17:20:26,🙏,emoji,283
10510,2024-05-28T17:20:26,👍,emoji,94
10511,2024-05-28T17:36:30,❤,emoji,3008
10511,2024-05-28T17:36:30,👍,emoji,390
10511,2024-05-28T17:36:30,🙏,emoji,187
10511,2024-05-28T17:36:30,😢,emoji,32
10512,2024-05-28T18:08:31,❤,emoji,3568
10512,2024-05-28T18:08:31,👍,emoji,448
10512,2024-05-28T18:08:31,🙏,emoji,276
10512,2024-05-28T18:08:31,😢,emoji,53
10513,2024-05-28T19:04:21,❤,emoji,2237
10513,2024-05-28T19:04:21,👍,emoji,256
10513,2024-05-28T19:04:21,🙏,emoji,153
10513,2024-05-28T19:04:21,😢,emoji,28
10514,2024-05-28T20:20:33,❤,emoji,3187
10514,2024-05-28T20:20:33,👍,emoji,439
10514,2024-05-28T20:20:33,🙏,emoji,220
10514,2024-05-28T20:20:33,😢,emoji,43
10516,2024-05-28T21:27:49,❤,emoji,2980
10516,2024-05-28T21:27:49,👍,emoji,371
10516,2024-05-28T21:27:49,🙏,emoji,203
10516,2024-05-28T21:27:49,😢,emoji,42
10517,2024-05-28T21:42:12,❤,emoji,3372
10517,2024-05-28T21:42:12,👍,emoji,396
10517,2024-05-28T21:42:12,🙏,emoji,208
10517,2024-05-28T21:42:12,😢,emoji,45
10518,2024-05-28T22:43:24,❤,emoji,3556
10518,2024-05-28T22:43:24,👍,emoji,479
10518,2024-05-28T22:43:24,🙏,emoji,237
10518,2024-05-28T22:43:24,😢,emoji,57
10519,2024-05-29T13:01:18,❤,emoji,3533
10519,2024-05-29T13:01:18,😢,emoji,1560
10519,2024-05-29T13:01:18,👍,emoji,412
10519,2024-05-29T13:01:18,🙏,emoji,241
10529,2024-05-29T13:53:46,❤,emoji,3005
10529,2024-05-29T13:53:46,😢,emoji,1636
10529,2024-05-29T13:53:46,👍,emoji,366
10529,2024-05-29T13:53:46,🙏,emoji,220
10530,2024-05-29T19:16:58,❤,emoji,2806
10530,2024-05-29T19:16:58,👍,emoji,421
10530,2024-05-29T19:16:58,🙏,emoji,229
10530,2024-05-29T19:16:58,😢,emoji,50
10531,2024-05-29T20:18:36,❤,emoji,3078
10531,2024-05-29T20:18:36,👍,emoji,377
10531,2024-05-29T20:18:36,🙏,emoji,353
10531,2024-05-29T20:18:36,😢,emoji,52
10532,2024-05-29T21:54:53,❤,emoji,2585
10532,2024-05-29T21:54:53,🙏,emoji,378
10532,2024-05-29T21:54:53,👍,emoji,186
10532,2024-05-29T21:54:53,😢,emoji,44
10533,2024-05-30T11:40:12,❤,emoji,2681
10533,2024-05-30T11:40:12,🙏,emoji,803
10533,2024-05-30T11:40:12,😢,emoji,260
10533,2024-05-30T11:40:12,👍,emoji,136
10543,2024-05-30T18:19:31,👍,emoji,2333
10543,2024-05-30T18:19:31,❤,emoji,1084
10543,2024-05-30T18:19:31,🙏,emoji,273
10543,2024-05-30T18:19:31,😢,emoji,45
10544,2024-05-30T20:47:36,😢,emoji,3445
10544,2024-05-30T20:47:36,❤,emoji,843
10544,2024-05-30T20:47:36,🙏,emoji,443
10544,2024-05-30T20:47:36,👍,emoji,100
10545,2024-05-30T21:57:42,❤,emoji,2135
10545,2024-05-30T21:57:42,😢,emoji,726
10545,2024-05-30T21:57:42,🙏,emoji,380
10545,2024-05-30T21:57:42,👍,emoji,88
10546,2024-05-31T10:50:58,❤,emoji,3003
10546,2024-05-31T10:50:58,😢,emoji,1566
10546,2024-05-31T10:50:58,👍,emoji,392
10546,2024-05-31T10:50:58,🙏,emoji,265
10547,2024-05-31T11:21:24,❤,emoji,2866
10547,2024-05-31T11:21:24,👍,emoji,336
10547,2024-05-31T11:21:24,🙏,emoji,180
10547,2024-05-31T11:21:24,😢,emoji,22
10548,2024-05-31T12:51:54,❤,emoji,3151
10548,2024-05-31T12:51:54,😢,emoji,1556
10548,2024-05-31T12:51:54,👍,emoji,401
10548,2024-05-31T12:51:54,🙏,emoji,196
10550,2024-05-31T13:21:15,❤,emoji,5120
10550,2024-05-31T13:21:15,🙏,emoji,635
10550,2024-05-31T13:21:15,👍,emoji,230
10550,2024-05-31T13:21:15,😢,emoji,51
10556,2024-05-31T14:11:04,❤,emoji,3043
10556,2024-05-31T14:11:04,😢,emoji,1546
10556,2024-05-31T14:11:04,👍,emoji,300
10556,2024-05-31T14:11:04,🙏,emoji,185
10557,2024-05-31T14:13:31,❤,emoji,2313
10557,2024-05-31T14:13:31,👍,emoji,221
10557,2024-05-31T14:13:31,🙏,emoji,148
10557,2024-05-31T14:13:31,😢,emoji,26
10558,2024-05-31T15:00:02,❤,emoji,2777
10558,2024-05-31T15:00:02,😢,emoji,1590
10558,2024-05-31T15:00:02,👍,emoji,329
10558,2024-05-31T15:00:02,🙏,emoji,148
10560,2024-05-31T15:42:39,❤,emoji,2764
10560,2024-05-31T15:42:39,😢,emoji,1559
10560,2024-05-31T15:42:39,👍,emoji,305
10560,2024-05-31T15:42:39,🙏,emoji,146
10562,2024-05-31T16:06:03,❤,emoji,2899
10562,2024-05-31T16:06:03,👍,emoji,364
10562,2024-05-31T16:06:03,🙏,emoji,169
10562,2024-05-31T16:06:03,😢,emoji,32
10563,2024-05-31T17:10:45,❤,emoji,2704
10563,2024-05-31T17:10:45,😢,emoji,1599
10563,2024-05-31T17:10:45,🙏,emoji,290
10563,2024-05-31T17:10:45,👍,emoji,214
10564,2024-05-31T17:37:18,❤,emoji,3183
10564,2024-05-31T17:37:18,😢,emoji,1587
10564,2024-05-31T17:37:18,👍,emoji,347
10564,2024-05-31T17:37:18,🙏,emoji,176
10565,2024-05-31T19:27:39,❤,emoji,3726
10565,2024-05-31T19:27:39,👍,emoji,441
10565,2024-05-31T19:27:39,🙏,emoji,266
10565,2024-05-31T19:27:39,😢,emoji,40
10566,2024-06-01T09:58:19,😢,emoji,1836
10566,2024-06-01T09:58:19,🙏,emoji,815
10566,2024-06-01T09:58:19,❤,emoji,338
10566,2024-06-01T09:58:19,👍,emoji,167
10567,2024-06-01T11:00:43,❤,emoji,2941
10567,2024-06-01T11:00:43,🙏,emoji,545
10567,2024-06-01T11:00:43,👍,emoji,150
10567,2024-06-01T11:00:43,😢,emoji,71
10577,2024-06-01T12:17:00,❤,emoji,3158
10577,2024-06-01T12:17:00,😢,emoji,1551
10577,2024-06-01T12:17:00,👍,emoji,359
10577,2024-06-01T12:17:00,🙏,emoji,224
10587,2024-06-01T13:23:34,❤,emoji,3059
10587,2024-06-01T13:23:34,😢,emoji,1558
10587,2024-06-01T13:23:34,👍,emoji,396
10587,2024-06-01T13:23:34,🙏,emoji,195
10588,2024-06-01T14:00:11,❤,emoji,3119
10588,2024-06-01T14:00:11,😢,emoji,1648
10588,2024-06-01T14:00:11,👍,emoji,304
10588,2024-06-01T14:00:11,🙏,emoji,234
10589,2024-06-01T14:08:45,❤,emoji,3193
10589,2024-06-01T14:08:45,👍,emoji,483
10589,2024-06-01T14:08:45,🙏,emoji,249
10589,2024-06-01T14:08:45,😢,emoji,64
10590,2024-06-01T17:24:57,❤,emoji,2869
10590,2024-06-01T17:24:57,😢,emoji,1671
10590,2024-06-01T17:24:57,👍,emoji,355
10590,2024-06-01T17:24:57,🙏,emoji,200
10591,2024-06-01T19:08:33,❤,emoji,2905
10591,2024-06-01T19:08:33,👍,emoji,390
10591,2024-06-01T19:08:33,🙏,emoji,210
10591,2024-06-01T19:08:33,😢,emoji,33
10592,2024-06-01T19:41:06,❤,emoji,3198
10592,2024-06-01T19:41:06,😢,emoji,1717
10592,2024-06-01T19:41:06,👍,emoji,435
10592,2024-06-01T19:41:06,🙏,emoji,241
10593,2024-06-02T07:24:15,❤,emoji,2180
10593,2024-06-02T07:24:15,👍,emoji,255
10593,2024-06-02T07:24:15,🙏,emoji,180
10593,2024-06-02T07:24:15,😢,emoji,33
10594,2024-06-02T08:31:28,❤,emoji,3092
10594,2024-06-02T08:31:28,😢,emoji,1581
10594,2024-06-02T08:31:28,👍,emoji,418
10594,2024-06-02T08:31:28,🙏,emoji,224
10595,2024-06-02T09:30:51,❤,emoji,2011
10595,2024-06-02T09:30:51,👍,emoji,233
10595,2024-06-02T09:30:51,🙏,emoji,138
10595,2024-06-02T09:30:51,😢,emoji,23
10596,2024-06-02T09:56:35,❤,emoji,2945
10596,2024-06-02T09:56:35,😢,emoji,1702
10596,2024-06-02T09:56:35,👍,emoji,367
10596,2024-06-02T09:56:35,🙏,emoji,258
10597,2024-06-02T12:50:37,❤,emoji,2970
10597,2024-06-02T12:50:37,😢,emoji,1682
10597,2024-06-02T12:50:37,👍,emoji,357
10597,2024-06-02T12:50:37,🙏,emoji,212
10598,2024-06-02T14:22:02,❤,emoji,2998
10598,2024-06-02T14:22:02,😢,emoji,1647
10598,2024-06-02T14:22:02,👍,emoji,411
10598,2024-06-02T14:22:02,🙏,emoji,223
10599,2024-06-02T15:57:35,😢,emoji,3049
10599,2024-06-02T15:57:35,🙏,emoji,1069
10599,2024-06-02T15:57:35,❤,emoji,369
10599,2024-06-02T15:57:35,👍,emoji,182
10600,2024-06-03T06:32:49,❤,emoji,3992
10600,2024-06-03T06:32:49,👍,emoji,637
10600,2024-06-03T06:32:49,🙏,emoji,245
10600,2024-06-03T06:32:49,😢,emoji,43
10605,2024-06-04T11:00:49,❤,emoji,3168
10605,2024-06-04T11:00:49,😢,emoji,1623
10605,2024-06-04T11:00:49,👍,emoji,335
10605,2024-06-04T11:00:49,🙏,emoji,271
10615,2024-06-04T17:17:48,😢,emoji,3457
10615,2024-06-04T17:17:48,❤,emoji,482
10615,2024-06-04T17:17:48,🙏,emoji,373
10615,2024-06-04T17:17:48,👍,emoji,119
10616,2024-06-04T17:34:53,😢,emoji,3200
10616,2024-06-04T17:34:53,🙏,emoji,626
10616,2024-06-04T17:34:53,❤,emoji,275
10616,2024-06-04T17:34:53,👍,emoji,117
10617,2024-06-04T18:58:29,❤,emoji,2588
10617,2024-06-04T18:58:29,👍,emoji,374
10617,2024-06-04T18:58:29,🙏,emoji,265
10617,2024-06-04T18:58:29,😢,emoji,47
10618,2024-06-04T19:52:40,❤,emoji,3027
10618,2024-06-04T19:52:40,😢,emoji,1587
10618,2024-06-04T19:52:40,👍,emoji,341
10618,2024-06-04T19:52:40,🙏,emoji,294
10619,2024-06-04T21:04:56,❤,emoji,2206
10619,2024-06-04T21:04:56,🙏,emoji,273
10619,2024-06-04T21:04:56,👍,emoji,179
10619,2024-06-04T21:04:56,😢,emoji,40
10620,2024-06-04T21:23:01,❤,emoji,3109
10620,2024-06-04T21:23:01,😢,emoji,1772
10620,2024-06-04T21:23:01,🙏,emoji,567
10620,2024-06-04T21:23:01,👍,emoji,277
10621,2024-06-05T11:19:54,❤,emoji,3320
10621,2024-06-05T11:19:54,👍,emoji,476
10621,2024-06-05T11:19:54,🙏,emoji,248
10621,2024-06-05T11:19:54,😢,emoji,55
10622,2024-06-05T17:22:54,❤,emoji,3327
10622,2024-06-05T17:22:54,👍,emoji,516
10622,2024-06-05T17:22:54,🙏,emoji,306
10622,2024-06-05T17:22:54,😢,emoji,56
10623,2024-06-05T20:58:01,❤,emoji,3882
10623,2024-06-05T20:58:01,👍,emoji,617
10623,2024-06-05T20:58:01,🙏,emoji,344
10623,2024-06-05T20:58:01,😢,emoji,60
10624,2024-06-06T09:18:17,❤,emoji,2854
10624,2024-06-06T09:18:17,😢,emoji,1550
10624,2024-06-06T09:18:17,👍,emoji,418
10624,2024-06-06T09:18:17,🙏,emoji,188
10625,2024-06-06T11:10:26,😢,emoji,3366
10625,2024-06-06T11:10:26,❤,emoji,451
10625,2024-06-06T11:10:26,🙏,emoji,393
10625,2024-06-06T11:10:26,👍,emoji,104
10635,2024-06-06T13:57:25,❤,emoji,3397
10635,2024-06-06T13:57:25,👍,emoji,401
10635,2024-06-06T13:57:25,🙏,emoji,271
10635,2024-06-06T13:57:25,😢,emoji,45
10636,2024-06-06T16:05:31,❤,emoji,2835
10636,2024-06-06T16:05:31,👍,emoji,460
10636,2024-06-06T16:05:31,🙏,emoji,199
10636,2024-06-06T16:05:31,😢,emoji,35
10637,2024-06-06T16:16:37,❤,emoji,3112
10637,2024-06-06T16:16:37,😢,emoji,1588
10637,2024-06-06T16:16:37,👍,emoji,331
10637,2024-06-06T16:16:37,🙏,emoji,252
10644,2024-06-06T21:13:19,❤,emoji,3505
10644,2024-06-06T21:13:19,🙏,emoji,365
10644,2024-06-06T21:13:19,👍,emoji,240
10644,2024-06-06T21:13:19,😢,emoji,49
10645,2024-06-06T21:45:23,❤,emoji,4253
10645,2024-06-06T21:45:23,👍,emoji,459
10645,2024-06-06T21:45:23,🙏,emoji,252
10645,2024-06-06T21:45:23,😢,emoji,44
10655,2024-06-06T22:30:14,😢,emoji,4021
10655,2024-06-06T22:30:14,❤,emoji,465
10655,2024-06-06T22:30:14,🙏,emoji,409
10655,2024-06-06T22:30:14,👍,emoji,157
10656,2024-06-07T10:21:41,❤,emoji,2622
10656,2024-06-07T10:21:41,👍,emoji,274
10656,2024-06-07T10:21:41,🙏,emoji,154
10656,2024-06-07T10:21:41,😢,emoji,37
10657,2024-06-07T11:02:50,❤,emoji,2454
10657,2024-06-07T11:02:50,👍,emoji,245
10657,2024-06-07T11:02:50,🙏,emoji,142
10657,2024-06-07T11:02:50,😢,emoji,28
10658,2024-06-07T13:53:51,❤,emoji,3177
10658,2024-06-07T13:53:51,😢,emoji,1562
10658,2024-06-07T13:53:51,👍,emoji,405
10658,2024-06-07T13:53:51,🙏,emoji,200
10659,2024-06-07T17:08:59,❤,emoji,3278
10659,2024-06-07T17:08:59,😢,emoji,1575
10659,2024-06-07T17:08:59,👍,emoji,432
10659,2024-06-07T17:08:59,🙏,emoji,225
10660,2024-06-07T17:29:40,❤,emoji,2996
10660,2024-06-07T17:29:40,👍,emoji,390
10660,2024-06-07T17:29:40,🙏,emoji,189
10660,2024-06-07T17:29:40,😢,emoji,34
10661,2024-06-07T17:50:09,❤,emoji,3108
10661,2024-06-07T17:50:09,😢,emoji,1569
10661,2024-06-07T17:50:09,👍,emoji,359
10661,2024-06-07T17:50:09,🙏,emoji,216
10662,2024-06-07T20:31:39,❤,emoji,2661
10662,2024-06-07T20:31:39,😢,emoji,1746
10662,2024-06-07T20:31:39,👍,emoji,332
10662,2024-06-07T20:31:39,🙏,emoji,177
10663,2024-06-07T20:35:00,❤,emoji,2489
10663,2024-06-07T20:35:00,👍,emoji,277
10663,2024-06-07T20:35:00,🙏,emoji,152
10663,2024-06-07T20:35:00,😢,emoji,30
10664,2024-06-07T21:58:53,❤,emoji,3333
10664,2024-06-07T21:58:53,👍,emoji,424
10664,2024-06-07T21:58:53,🙏,emoji,224
10664,2024-06-07T21:58:53,😢,emoji,47
10665,2024-06-07T22:26:29,❤,emoji,3745
10665,2024-06-07T22:26:29,👍,emoji,477
10665,2024-06-07T22:26:29,🙏,emoji,236
10665,2024-06-07T22:26:29,😢,emoji,46
10666,2024-06-08T14:00:24,😢,emoji,2539
10666,2024-06-08T14:00:24,🙏,emoji,1796
10666,2024-06-08T14:00:24,❤,emoji,726
10666,2024-06-08T14:00:24,👍,emoji,147
10676,2024-06-08T20:16:08,❤,emoji,2957
10676,2024-06-08T20:16:08,😢,emoji,1853
10676,2024-06-08T20:16:08,🙏,emoji,400
10676,2024-06-08T20:16:08,👍,emoji,267
10677,2024-06-08T23:01:45,❤,emoji,2619
10677,2024-06-08T23:01:45,🙏,emoji,388
10677,2024-06-08T23:01:45,👍,emoji,216
10677,2024-06-08T23:01:45,😢,emoji,41
10678,2024-06-09T13:00:09,❤,emoji,2849
10678,2024-06-09T13:00:09,😢,emoji,1726
10678,2024-06-09T13:00:09,🙏,emoji,713
10678,2024-06-09T13:00:09,👍,emoji,206
10679,2024-06-09T20:17:29,❤,emoji,3002
10679,2024-06-09T20:17:29,😢,emoji,1718
10679,2024-06-09T20:17:29,🙏,emoji,677
10679,2024-06-09T20:17:29,👍,emoji,157
10680,2024-06-09T20:53:01,❤,emoji,2530
10680,2024-06-09T20:53:01,🙏,emoji,514
10680,2024-06-09T20:53:01,👍,emoji,182
10680,2024-06-09T20:53:01,😢,emoji,46
10681,2024-06-10T11:40:33,❤,emoji,2632
10681,2024-06-10T11:40:33,🙏,emoji,521
10681,2024-06-10T11:40:33,👍,emoji,270
10681,2024-06-10T11:40:33,😢,emoji,42
10682,2024-06-10T14:01:01,❤,emoji,3180
10682,2024-06-10T14:01:01,🙏,emoji,842
10682,2024-06-10T14:01:01,👍,emoji,213
10682,2024-06-10T14:01:01,😢,emoji,92
10692,2024-06-11T00:01:24,❤,emoji,3753
10692,2024-06-11T00:01:24,😢,emoji,1590
10692,2024-06-11T00:01:24,👍,emoji,521
10692,2024-06-11T00:01:24,🙏,emoji,322
10693,2024-06-11T11:15:54,❤,emoji,2011
10693,2024-06-11T11:15:54,👍,emoji,193
10693,2024-06-11T11:15:54,🙏,emoji,131
10693,2024-06-11T11:15:54,😢,emoji,33
10694,2024-06-11T12:35:38,❤,emoji,3003
10694,2024-06-11T12:35:38,😢,emoji,1551
10694,2024-06-11T12:35:38,👍,emoji,439
10694,2024-06-11T12:35:38,🙏,emoji,186
10695,2024-06-11T13:30:48,😢,emoji,2218
10695,2024-06-11T13:30:48,❤,emoji,2080
10695,2024-06-11T13:30:48,👍,emoji,332
10695,2024-06-11T13:30:48,🙏,emoji,332
10696,2024-06-11T14:15:00,❤,emoji,2049
10696,2024-06-11T14:15:00,👍,emoji,253
10696,2024-06-11T14:15:00,🙏,emoji,147
10696,2024-06-11T14:15:00,😢,emoji,32
10697,2024-06-11T15:28:39,❤,emoji,2963
10697,2024-06-11T15:28:39,😢,emoji,1564
10697,2024-06-11T15:28:39,👍,emoji,373
10697,2024-06-11T15:28:39,🙏,emoji,206
10698,2024-06-11T15:39:55,❤,emoji,2106
10698,2024-06-11T15:39:55,👍,emoji,227
10698,2024-06-11T15:39:55,🙏,emoji,139
10698,2024-06-11T15:39:55,😢,emoji,28
10699,2024-06-11T16:11:37,❤,emoji,2914
10699,2024-06-11T16:11:37,👍,emoji,391
10699,2024-06-11T16:11:37,🙏,emoji,231
10699,2024-06-11T16:11:37,😢,emoji,43
10700,2024-06-11T17:07:58,❤,emoji,2731
10700,2024-06-11T17:07:58,😢,emoji,1660
10700,2024-06-11T17:07:58,👍,emoji,362
10700,2024-06-11T17:07:58,🙏,emoji,207
10701,2024-06-11T18:03:23,❤,emoji,3040
10701,2024-06-11T18:03:23,😢,emoji,1577
10701,2024-06-11T18:03:23,👍,emoji,345
10701,2024-06-11T18:03:23,🙏,emoji,232
10702,2024-06-11T18:36:18,❤,emoji,2333
10702,2024-06-11T18:36:18,👍,emoji,294
10702,2024-06-11T18:36:18,🙏,emoji,170
10702,2024-06-11T18:36:18,😢,emoji,28
10703,2024-06-11T20:56:15,👍,emoji,2301
10703,2024-06-11T20:56:15,❤,emoji,1207
10703,2024-06-11T20:56:15,🙏,emoji,248
10703,2024-06-11T20:56:15,😢,emoji,35
10704,2024-06-11T21:19:43,❤,emoji,3945
10704,2024-06-11T21:19:43,👍,emoji,535
10704,2024-06-11T21:19:43,🙏,emoji,315
10704,2024-06-11T21:19:43,😢,emoji,46
10714,2024-06-12T10:24:40,❤,emoji,2688
10714,2024-06-12T10:24:40,🙏,emoji,1043
10714,2024-06-12T10:24:40,😢,emoji,209
10714,2024-06-12T10:24:40,👍,emoji,172
10719,2024-06-12T17:35:08,😢,emoji,3212
10719,2024-06-12T17:35:08,❤,emoji,419
10719,2024-06-12T17:35:08,🙏,emoji,384
10719,2024-06-12T17:35:08,👍,emoji,99
10720,2024-06-12T20:09:47,❤,emoji,3315
10720,2024-06-12T20:09:47,👍,emoji,537
10720,2024-06-12T20:09:47,🙏,emoji,297
10720,2024-06-12T20:09:47,😢,emoji,51
10721,2024-06-13T11:42:30,❤,emoji,3331
10721,2024-06-13T11:42:30,😢,emoji,1558
10721,2024-06-13T11:42:30,👍,emoji,439
10721,2024-06-13T11:42:30,🙏,emoji,280
10722,2024-06-13T17:49:10,❤,emoji,4029
10722,2024-06-13T17:49:10,👍,emoji,501
10722,2024-06-13T17:49:10,🙏,emoji,240
10722,2024-06-13T17:49:10,😢,emoji,55
10723,2024-06-13T18:15:53,❤,emoji,3811
10723,2024-06-13T18:15:53,😢,emoji,1539
10723,2024-06-13T18:15:53,👍,emoji,426
10723,2024-06-13T18:15:53,🙏,emoji,200
10725,2024-06-13T19:45:57,❤,emoji,4232
10725,2024-06-13T19:45:57,👍,emoji,535
10725,2024-06-13T19:45:57,🙏,emoji,265
10725,2024-06-13T19:45:57,😢,emoji,30
10726,2024-06-13T20:58:03,❤,emoji,3567
10726,2024-06-13T20:58:03,👍,emoji,422
10726,2024-06-13T20:58:03,🙏,emoji,218
10726,2024-06-13T20:58:03,😢,emoji,28
10727,2024-06-13T21:14:23,❤,emoji,4603
10727,2024-06-13T21:14:23,😢,emoji,1569
10727,2024-06-13T21:14:23,👍,emoji,473
10727,2024-06-13T21:14:23,🙏,emoji,270
10728,2024-06-13T21:44:27,❤,emoji,3418
10728,2024-06-13T21:44:27,👍,emoji,371
10728,2024-06-13T21:44:27,🙏,emoji,210
10728,2024-06-13T21:44:27,😢,emoji,38
10730,2024-06-13T23:19:53,❤,emoji,3358
10730,2024-06-13T23:19:53,👍,emoji,402
10730,2024-06-13T23:19:53,🙏,emoji,230
10730,2024-06-13T23:19:53,😢,emoji,40
10731,2024-06-13T23:44:26,❤,emoji,3641
10731,2024-06-13T23:44:26,👍,emoji,430
10731,2024-06-13T23:44:26,🙏,emoji,243
